Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Brand_Name,Ticker,Industry_Tag,Country,Capital Gains,Year_x,Year_y,Party,Opponent_Party,Electoral_Vote_Winner,Electoral_Vote_Opponent,Number_of_Votes,Election_Date,End_of_Term,Popular_Vote,Popular_Vote_Margin,Election_Year_Inflation_Rate,Election_Year_Interest_Rate,Election_Year_Unemployment_Rate,Year,"Total, voting age",Total voted,Percent voted,White ,White non-Hispanic ,Black,Asian and Pacific Islander,Hispanic,Male,Female,18 to 24 years,25 to 44 years,45 to 64 years,65 years and over
2000-11-07 05:00:00+00:00,4.591279513591856,4.66543207030409,4.548023478350313,4.653073310852051,19873600.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,23.076962944529487,23.20481315474849,22.821262524091487,22.981075286865234,4101800.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,23.35889329443445,24.74312400817871,23.01283561599838,24.74312400817871,5333000.0,0.0,0.0,costco,COST,retail,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,8.303551395734152,8.480222702026367,8.303551395734152,8.480222702026367,396500.0,0.0,0.0,foot locker,FL,footwear,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,24.0,24.0,22.5,22.5625,5533200.0,0.0,0.0,amd,AMD,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,16.94332472240652,17.092277027658444,16.831610493467572,17.073657989501953,973000.0,0.0,0.0,hershey company,HSY,food & beverage,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,1.825000047683716,1.971874952316284,1.7781250476837158,1.846874952316284,109906000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,25.299248000498217,25.539865848329043,24.955508217882752,25.33362197875977,4922600.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,5.091491090559715,5.179579171711267,5.056255858099094,5.161961555480957,1757400.0,0.0,0.0,nordstrom,JWN,retail,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,17.81187603417344,18.091826934514085,17.67190058400312,17.77688217163086,2333600.0,0.0,0.0,mcdonald's,MCD,food,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,17.79111268742888,17.958522409872344,17.53847528940802,17.912864685058594,2945600.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,4.7192875225672255,4.734862134177119,4.547959843339099,4.610260963439941,2905650.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,21.66511874503278,22.32516716558037,21.58746598967424,21.8980770111084,104331200.0,0.0,0.0,microsoft,MSFT,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-07 05:00:00+00:00,25.88783923376723,25.96488637434392,25.23293853886538,25.50260353088379,3723100.0,0.0,0.0,the home depot,HD,retail,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,22.09221619297855,22.48048009795181,21.1215564305454,21.56805992126465,206149400.0,0.0,0.0,microsoft,MSFT,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,41.86047306981785,41.91480707899432,38.872102565111774,39.86563873291016,7387400.0,0.0,0.0,adobe,ADBE,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,38.7764785272612,39.340342308977526,36.08728202984487,36.17403030395508,59053700.0,0.0,0.0,cisco,CSCO,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,4.242522400416685,4.38272107017617,4.193757775124539,4.340051651000977,6218400.0,0.0,0.0,nike,NKE,apparel,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,17.671896252236348,17.77687781413082,17.496926982412223,17.706890106201172,2728400.0,0.0,0.0,mcdonald's,MCD,food,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,22.98107690140712,22.98107690140712,22.11808792179934,22.27790069580078,5754400.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,17.073655876620062,17.55775080878159,17.03641780491533,17.278465270996094,1641000.0,0.0,0.0,hershey company,HSY,food & beverage,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,18.11070625133935,18.11070625133935,17.739360306222885,17.86415672302246,2264600.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,2.766611852107798,2.766611852107798,2.6137072784842466,2.654322624206543,18708000.0,0.0,0.0,nvidia,NVDA,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,25.557055540308102,26.05547827781244,25.557055540308102,25.694551467895508,6136200.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,8.480223332488887,8.656894651915739,8.444889068603516,8.444889068603516,482100.0,0.0,0.0,foot locker,FL,footwear,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,1.7999999523162842,1.850000023841858,1.662500023841858,1.693750023841858,116706000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,4.64689232760911,4.64689232760911,4.405896959054648,4.430614471435547,14448800.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,39.06842685481972,39.06842685481972,36.87804710678096,36.95769500732422,3968925.0,0.0,0.0,american express,AXP,finance,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,22.6875,22.6875,21.5625,21.6875,3981500.0,0.0,0.0,amd,AMD,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,26.0996552003678,26.68484926315632,25.6147801197716,26.03277587890625,2876400.0,0.0,0.0,3m,MMM,manufacturing,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,19.30923335285108,19.71150904770214,18.987412796970226,19.38968849182129,6067900.0,0.0,0.0,target,TGT,retail,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,5.126725861900732,5.390990081586336,5.073873017963611,5.355754852294922,1924600.0,0.0,0.0,nordstrom,JWN,retail,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,14.712141910466212,14.876918035489256,14.52382699952667,14.853379249572754,474354.0,0.0,0.0,marriott,MAR,hospitality,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,28.724815821743505,29.401830393403788,28.48302468958297,28.531383514404297,3870046.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,4.625834940194674,4.789374737536505,4.610259797790516,4.656985759735107,2553750.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,25.54338774991161,25.7380452348813,24.526843106181005,24.613357543945312,7043500.0,0.0,0.0,costco,COST,retail,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,25.84931545257568,26.234551152316005,25.425556182861328,25.425556182861328,5220600.0,0.0,0.0,the home depot,HD,retail,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,38.25916568739325,39.2726541815992,38.17470965528905,39.112186431884766,685000.0,0.0,0.0,fedex,FDX,logistics,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,17.38530540267984,17.832995641241506,17.16146028339901,17.646455764770508,1706400.0,0.0,0.0,southwest airlines,LUV,aviation,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,0.3239821862136554,0.3249303095081415,0.3002999225455438,0.3040889501571655,422088800.0,0.0,0.0,apple,AAPL,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,18.550399855812,19.07701377113267,18.51642476450099,18.8731632232666,5766200.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-08 05:00:00+00:00,15.909523278629544,16.05851985460006,15.644640476904184,15.942633628845217,5048200.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-09 05:00:00+00:00,0.3012473102057141,0.3107198704994526,0.2889321242855558,0.3059836030006408,476834400.0,0.0,0.0,apple,AAPL,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
2000-11-09 05:00:00+00:00,2.494251109720287,2.618486130964987,2.260116718648854,2.3771839141845703,56452800.0,0.0,0.0,nvidia,NVDA,technology,usa,0.0,2000,2000.0,R,D,271.0,266.0,"50,456,062",2000-11-07 00:00:00+00:00,2005-01-20 00:00:00+00:00,47.9,-0.5,3.4,6.5,2.9,2000.0,202609.0,110826.0,54.7,56.4,60.4,53.5,25.4,27.5,53.1,56.2,32.3,49.8,64.1,67.6
